,episode_id,url,show_id,show_name,episode_name,season_n,episode_n,type_ep,airstamp,runtime,average_rating,show_type,show_language,show_genres,show_status,showed_in
565,2937803,https://www.tvmaze.com/episodes/2937803/spiritual-lord-of-chaos-1x44-episode-44,72972,Spiritual Lord of Chaos,Episode 44,1,44,regular,2024-01-28T12:00:00+00:00,,,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Ended,iQIYI
566,2706128,https://www.tvmaze.com/episodes/2706128/love-is-blind-sverige-1x10-the-reunion,73269,Love Is Blind: Sverige,The Reunion,1,10,regular,2024-01-28T12:00:00+00:00,67.0,,Reality,Swedish,['Romance'],Running,Netflix
567,2744758,https://www.tvmaze.com/episodes/2744758/the-victorian-murder-files-1x03-the-babies-in-the-thames,74011,The Victorian Murder Files,The Babies in the Thames,1,3,regular,2024-01-28T12:00:00+00:00,45.0,,Documentary,English,['Crime'],Running,discovery+
568,2744340,https://www.tvmaze.com/episodes/2744340/sword-and-fairy-4-1x27-episode-27,74045,Sword and Fairy 4,Episode 27,1,27,regular,2024-01-28T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,iQIYI
569,2744341,https://www.tvmaze.com/episodes/2744341/sword-and-fairy-4-1x28-episode-28,74045,Sword and Fairy 4,Episode 28,1,28,regular,2024-01-28T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,iQIYI
570,2751450,https://www.tvmaze.com/episodes/2751450/a-soldiers-story-1x09-episode-9,74250,A Soldier's Story,Episode 9,1,9,regular,2024-01-28T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Comedy', 'War']",Ended,iQIYI
571,2751451,https://www.tvmaze.com/episodes/2751451/a-soldiers-story-1x10-episode-10,74250,A Soldier's Story,Episode 10,1,10,regular,2024-01-28T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Comedy', 'War']",Ended,iQIYI
572,2756194,https://www.tvmaze.com/episodes/2756194/the-last-round-1x01-the-comeback,74348,The Last Round,The Comeback,1,1,regular,2024-01-28T12:00:00+00:00,49.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
573,2756196,https://www.tvmaze.com/episodes/2756196/the-last-round-1x02-the-beginning-of-the-journey,74348,The Last Round,The Beginning of the Journey,1,2,regular,2024-01-28T12:00:00+00:00,41.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
574,2756197,https://www.tvmaze.com/episodes/2756197/the-last-round-1x03-the-first-round,74348,The Last Round,The First Round,1,3,regular,2024-01-28T12:00:00+00:00,41.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
575,2756198,https://www.tvmaze.com/episodes/2756198/the-last-round-1x04-gain-and-loss,74348,The Last Round,Gain and Loss,1,4,regular,2024-01-28T12:00:00+00:00,37.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
576,2756199,https://www.tvmaze.com/episodes/2756199/the-last-round-1x05-the-pit,74348,The Last Round,The Pit,1,5,regular,2024-01-28T12:00:00+00:00,43.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
577,2756200,https://www.tvmaze.com/episodes/2756200/the-last-round-1x06-anger,74348,The Last Round,Anger,1,6,regular,2024-01-28T12:00:00+00:00,44.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
578,2756201,https://www.tvmaze.com/episodes/2756201/the-last-round-1x07-rectifying-the-past,74348,The Last Round,Rectifying the Past,1,7,regular,2024-01-28T12:00:00+00:00,39.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
579,2756202,https://www.tvmaze.com/episodes/2756202/the-last-round-1x08-the-final-round-part-1,74348,The Last Round,The Final Round - Part 1,1,8,regular,2024-01-28T12:00:00+00:00,40.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
580,2756203,https://www.tvmaze.com/episodes/2756203/the-last-round-1x09-the-final-round-part-2,74348,The Last Round,The Final Round - Part 2,1,9,regular,2024-01-28T12:00:00+00:00,50.0,,Scripted,Arabic,"['Drama', 'Romance', 'Sports']",Ended,Prime Video
581,2873716,https://www.tvmaze.com/episodes/2873716/al-khaen-1x66-66-alhlqt,77144,Al Kha'en,66 الحلقة,1,66,regular,2024-01-28T12:00:00+00:00,47.0,,Scripted,Arabic,"['Drama', 'Mystery']",Ended,Shahid
582,3105099,https://www.tvmaze.com/episodes/3105099/dmd-friendship-the-reality-1x06-episode-6,81893,DMD Friendship The Reality,Episode 6,1,6,regular,2024-01-28T12:00:00+00:00,123.0,,Reality,Thai,[],Ended,YouTube
583,3130599,https://www.tvmaze.com/episodes/3130599/holo-no-graffiti-1x245-wtb-band-members,82397,Holo no Graffiti,WTB Band Members!,1,245,regular,2024-01-28T12:00:00+00:00,,,Animation,Japanese,['Comedy'],Running,YouTube
584,2748454,https://www.tvmaze.com/episodes/2748454/like-a-flowing-river-3x27-episode-27,42056,Like a Flowing River,Episode 27,3,27,regular,2024-01-28T12:06:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,CCTV-1
585,2748455,https://www.tvmaze.com/episodes/2748455/like-a-flowing-river-3x28-episode-28,42056,Like a Flowing River,Episode 28,3,28,regular,2024-01-28T12:06:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,CCTV-1
586,2820655,https://www.tvmaze.com/episodes/2820655/inside-politics-sunday-2024-01-28-episode-4,71450,Inside Politics Sunday,Episode 4,2024,4,regular,2024-01-28T13:00:00+00:00,60.0,,News,English,[],Running,CNN
587,2723018,https://www.tvmaze.com/episodes/2723018/the-bump-6x05-the-bump-270-royal-rumble-2024,44660,The Bump,The Bump 270: Royal Rumble 2024,6,5,regular,2024-01-28T15:00:00+00:00,30.0,,Talk Show,English,['Sports'],Running,Peacock
588,2756007,https://www.tvmaze.com/episodes/2756007/baddies-east-1x19-up-shitz-creek,72035,Baddies East,Up Shitz Creek,1,19,regular,2024-01-28T17:00:00+00:00,,,Reality,English,[],Running,Zeus
589,3064530,https://www.tvmaze.com/episodes/3064530/barbie-wants-both-2x02-episode-2,81004,Barbie Wants Both,Episode 2,2,2,regular,2024-01-28T17:00:00+00:00,35.0,,Scripted,,[],Running,Now That's Tv
590,2752755,https://www.tvmaze.com/episodes/2752755/we-have-a-date-2x12-episode-12,74277,We Have a Date,Episode 12,2,12,regular,2024-01-28T19:00:00+00:00,30.0,,Scripted,Arabic,"['Drama', 'Family']",Running,DMC
591,2908124,https://www.tvmaze.com/episodes/2908124/ask-the-tech-guys-2024-01-28-live-and-let-snoop,77043,Ask The Tech Guys,Live and Let Snoop,2024,4,regular,2024-01-28T19:00:00+00:00,135.0,,Talk Show,English,[],Ended,Twit
592,2921732,https://www.tvmaze.com/episodes/2921732/pbs-news-weekend-2024-01-28-episode-8,10564,PBS News Weekend,Episode 8,2024,8,regular,2024-01-28T22:00:00+00:00,30.0,,News,English,[],Running,PBS
593,2836673,https://www.tvmaze.com/episodes/2836673/the-takeout-with-major-garrett-2024-01-28-the-takeout-michael-kirk,76060,The Takeout with Major Garrett,The Takeout: Michael Kirk,2024,4,regular,2024-01-28T22:00:00+00:00,60.0,,News,English,[],Running,CBS News
594,2768873,https://www.tvmaze.com/episodes/2768873/this-week-in-tech-2024-01-28-964-no-one-talks-to-the-faucet-anymore-ai-investing-trends-taylor-swift-deepfakes,17584,This Week in Tech,"964: No One Talks to the Faucet Anymore - AI Investing Trends, Taylor Swift Deepfakes",2024,4,regular,2024-01-28T22:15:00+00:00,120.0,,News,English,[],Running,Twit
595,2681621,https://www.tvmaze.com/episodes/2681621/vem-bor-har-9x09-vem-har-sommarangen-inomhus,22207,Vem bor här,Vem har sommarängen inomhus?,9,9,regular,2024-01-29T01:00:00+00:00,60.0,,Game Show,Swedish,[],Running,SVT Play
596,2737179,https://www.tvmaze.com/episodes/2737179/min-sanning-18x03-ozz-nujen,66359,Min Sanning,Özz Nûjen,18,3,regular,2024-01-29T01:00:00+00:00,,,Talk Show,Swedish,[],Running,SVT Play
597,2842174,https://www.tvmaze.com/episodes/2842174/here-comes-the-sun-2024-01-28-episode-4,76062,Here Comes the Sun,Episode 4,2024,4,regular,2024-01-29T09:30:00+00:00,30.0,,News,English,[],Running,CBS News
598,2748623,https://www.tvmaze.com/episodes/2748623/vmeste-intervu-5x42-225-leon-kemstac,47027,вМесте. Интервью,225. Леон Кемстач,5,42,regular,2024-01-26T22:00:00+00:00,37.0,,Talk Show,Russian,[],Running,VK Видео
599,2752708,https://www.tvmaze.com/episodes/2752708/kstati-1x29-29-pavel-derevanko-andrej-kirilenko-bodiev,68996,КСТАТИ,"#29 — Павел Деревянко, Андрей Кириленко, Bodiev",1,29,regular,2024-01-27T00:00:00+00:00,64.0,,Talk Show,Russian,"['Comedy', 'Music']",Running,VK Видео Originals
600,2694635,https://www.tvmaze.com/episodes/2694635/wu-dong-qian-kun-4x11-episode-11,48793,Wu Dong Qian Kun,Episode 11,4,11,regular,2024-01-27T02:00:00+00:00,25.0,,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Running,Tencent QQ
601,2684036,https://www.tvmaze.com/episodes/2684036/wan-jie-du-zun-2x153-episode-203,55087,Wan Jie Du Zun,Episode 203,2,153,regular,2024-01-27T02:00:00+00:00,8.0,,Animation,Chinese,"['Action', 'Anime', 'Fantasy', 'History']",Running,Tencent QQ
602,2768301,https://www.tvmaze.com/episodes/2768301/wu-ying-sanqian-dao-2x47-episode-57,61429,Wu Ying Sanqian Dao,Episode 57,2,47,regular,2024-01-27T02:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Adventure', 'Anime']",To Be Determined,Tencent QQ
603,2643023,https://www.tvmaze.com/episodes/2643023/the-magic-chef-of-ice-and-fire-2x75-episode-127,62379,The Magic Chef of Ice and Fire,Episode 127,2,75,regular,2024-01-27T02:00:00+00:00,19.0,,Animation,Chinese,['Anime'],Running,Youku
604,2683399,https://www.tvmaze.com/episodes/2683399/lian-qi-shi-wan-nian-1x102-episode-102,67773,Lian Qi Shi Wan Nian,Episode 102,1,102,regular,2024-01-27T02:00:00+00:00,10.0,,Animation,Chinese,[],Running,Tencent QQ
605,2646546,https://www.tvmaze.com/episodes/2646546/soul-land-2-the-unrivaled-tang-sect-1x33-episode-33,69679,Soul Land 2: The Unrivaled Tang Sect,Episode 33,1,33,regular,2024-01-27T02:00:00+00:00,20.0,,Animation,Chinese,['Anime'],Running,Tencent QQ
606,2750918,https://www.tvmaze.com/episodes/2750918/indulgence-1x11-episode-11,74228,Indulgence,Episode 11,1,11,regular,2024-01-27T02:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
607,2750919,https://www.tvmaze.com/episodes/2750919/indulgence-1x12-episode-12,74228,Indulgence,Episode 12,1,12,regular,2024-01-27T02:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
608,2748961,https://www.tvmaze.com/episodes/2748961/fanren-xiu-xian-chuan-zhi-fanren-feng-qi-tian-nan-5x14-episode-86,49302,Fanren Xiu Xian Chuan Zhi Fanren Feng Qi Tian Nan,Episode 86,5,14,regular,2024-01-27T03:00:00+00:00,18.0,,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Running,Bilibili
609,2705901,https://www.tvmaze.com/episodes/2705901/tokyo-joshi-pro-wrestling-2024-01-27-tjpw-the-4th-futari-wa-princess-max-heart-tournament-day-three,49740,Tokyo Joshi Pro Wrestling,"TJPW The 4th ""Futari wa Princess"" Max Heart Tournament ~Day Three~",2024,7,regular,2024-01-27T03:00:00+00:00,120.0,,Sports,Japanese,[],Running,Wrestle Universe
610,2770403,https://www.tvmaze.com/episodes/2770403/love-catcher-japan-1x08-episode-8,74656,Love Catcher Japan,Episode 8,1,8,regular,2024-01-27T03:00:00+00:00,,,Reality,Japanese,['Romance'],Running,AbemaTV
611,2825840,https://www.tvmaze.com/episodes/2825840/klassen-7x34-sa-falskt-del-1,55919,Klassen,Så falskt del 1,7,34,regular,2024-01-27T04:00:00+00:00,10.0,,Scripted,Norwegian,"['Drama', 'Comedy', 'Children']",Running,NRK TV
612,2732671,https://www.tvmaze.com/episodes/2732671/spare-me-great-lord-2x06-episode-6,59405,"Spare Me, Great Lord!",Episode 6,2,6,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Fantasy']",Running,Tencent QQ
613,2732672,https://www.tvmaze.com/episodes/2732672/spare-me-great-lord-2x07-episode-7,59405,"Spare Me, Great Lord!",Episode 7,2,7,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Fantasy']",Running,Tencent QQ
614,2732673,https://www.tvmaze.com/episodes/2732673/spare-me-great-lord-2x08-episode-8,59405,"Spare Me, Great Lord!",Episode 8,2,8,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Fantasy']",Running,Tencent QQ
615,2732674,https://www.tvmaze.com/episodes/2732674/spare-me-great-lord-2x09-episode-9,59405,"Spare Me, Great Lord!",Episode 9,2,9,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Fantasy']",Running,Tencent QQ
616,2732675,https://www.tvmaze.com/episodes/2732675/spare-me-great-lord-2x10-episode-10,59405,"Spare Me, Great Lord!",Episode 10,2,10,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Fantasy']",Running,Tencent QQ
617,2732676,https://www.tvmaze.com/episodes/2732676/spare-me-great-lord-2x11-episode-11,59405,"Spare Me, Great Lord!",Episode 11,2,11,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Fantasy']",Running,Tencent QQ
618,2732677,https://www.tvmaze.com/episodes/2732677/spare-me-great-lord-2x12-episode-12,59405,"Spare Me, Great Lord!",Episode 12,2,12,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Comedy', 'Action', 'Fantasy']",Running,Tencent QQ
619,2764173,https://www.tvmaze.com/episodes/2764173/the-peak-of-true-martial-arts-3x18-episode-110,59822,The Peak of True Martial Arts,Episode 110,3,18,regular,2024-01-27T04:00:00+00:00,,,Animation,Chinese,"['Action', 'Adventure', 'Fantasy']",Running,Youku
620,2764151,https://www.tvmaze.com/episodes/2764151/bu-shi-bu-mie-1x12-episode-12,72979,Bu Shi Bu Mie,Episode 12,1,12,regular,2024-01-27T04:00:00+00:00,,,Animation,,"['Action', 'Adventure', 'Anime']",Running,Bilibili
621,2714654,https://www.tvmaze.com/episodes/2714654/night-dream-1x06-episode-6,73437,Night Dream,Episode 6,1,6,regular,2024-01-27T04:00:00+00:00,,,Scripted,Thai,['Romance'],Ended,Youku
622,2739784,https://www.tvmaze.com/episodes/2739784/different-princess-1x27-episode-27,73931,Different Princess,Episode 27,1,27,regular,2024-01-27T04:00:00+00:00,40.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Youku
623,2739785,https://www.tvmaze.com/episodes/2739785/different-princess-1x28-episode-28,73931,Different Princess,Episode 28,1,28,regular,2024-01-27T04:00:00+00:00,40.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Youku
624,2742624,https://www.tvmaze.com/episodes/2742624/my-name-is-zhao-wudi-1x21-episode-21,73947,My Name is Zhao Wudi,Episode 21,1,21,regular,2024-01-27T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Action', 'Romance']",Ended,Tencent QQ
625,2746113,https://www.tvmaze.com/episodes/2746113/the-love-of-the-immortal-1x22-episode-22,74056,The Love of the Immortal,Episode 22,1,22,regular,2024-01-27T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
626,2750760,https://www.tvmaze.com/episodes/2750760/thousands-of-years-of-love-1x10-episode-10,74098,Thousands of Years of Love,Episode 10,1,10,regular,2024-01-27T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Tencent QQ
627,2748472,https://www.tvmaze.com/episodes/2748472/mirror-of-revenge-1x17-episode-17,74099,Mirror of Revenge,Episode 17,1,17,regular,2024-01-27T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
628,2748473,https://www.tvmaze.com/episodes/2748473/mirror-of-revenge-1x18-episode-18,74099,Mirror of Revenge,Episode 18,1,18,regular,2024-01-27T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
629,2747880,https://www.tvmaze.com/episodes/2747880/small-town-stories-1x19-episode-19,74100,Small Town Stories,Episode 19,1,19,regular,2024-01-27T04:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Shaanxi Satellite TV
630,2747881,https://www.tvmaze.com/episodes/2747881/small-town-stories-1x20-episode-20,74100,Small Town Stories,Episode 20,1,20,regular,2024-01-27T04:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Shaanxi Satellite TV
631,2751651,https://www.tvmaze.com/episodes/2751651/all-i-see-is-you-1x13-episode-13,74238,All I See is You,Episode 13,1,13,regular,2024-01-27T04:00:00+00:00,7.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
632,2751652,https://www.tvmaze.com/episodes/2751652/all-i-see-is-you-1x14-episode-14,74238,All I See is You,Episode 14,1,14,regular,2024-01-27T04:00:00+00:00,6.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
633,2881064,https://www.tvmaze.com/episodes/2881064/my-ex-wife-conquered-the-world-1x50-episode-50,77232,My Ex-Wife Conquered the World,Episode 50,1,50,regular,2024-01-27T04:00:00+00:00,2.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Weibo
634,2881654,https://www.tvmaze.com/episodes/2881654/wen-rou-yuan-1x18-episode-18,77324,Wen Rou Yuan,Episode 18,1,18,regular,2024-01-27T04:00:00+00:00,3.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Kuaishou
635,2921969,https://www.tvmaze.com/episodes/2921969/the-mystery-house-1x01-episode-1,77869,The Mystery House,Episode 1,1,1,regular,2024-01-27T04:00:00+00:00,10.0,,Scripted,Chinese,['Mystery'],Ended,Migu Video
636,2921970,https://www.tvmaze.com/episodes/2921970/the-mystery-house-1x02-episode-2,77869,The Mystery House,Episode 2,1,2,regular,2024-01-27T04:00:00+00:00,10.0,,Scripted,Chinese,['Mystery'],Ended,Migu Video
637,2921971,https://www.tvmaze.com/episodes/2921971/the-mystery-house-1x03-episode-3,77869,The Mystery House,Episode 3,1,3,regular,2024-01-27T04:00:00+00:00,10.0,,Scripted,Chinese,['Mystery'],Ended,Migu Video
638,2921972,https://www.tvmaze.com/episodes/2921972/the-mystery-house-1x04-episode-4,77869,The Mystery House,Episode 4,1,4,regular,2024-01-27T04:00:00+00:00,10.0,,Scripted,Chinese,['Mystery'],Ended,Migu Video
639,2748392,https://www.tvmaze.com/episodes/2748392/casualty-41x05-liability,729,Casualty,Liability,41,5,regular,2024-01-27T06:00:00+00:00,50.0,,Scripted,English,"['Drama', 'Medical']",Running,BBC iPlayer
640,2755972,https://www.tvmaze.com/episodes/2755972/mevlana-celaleddin-i-rumi-2x18-18-bolum,69023,Mevlânâ Celâleddîn-i Rûmî,18. Bölüm,2,18,regular,2024-01-27T09:00:00+00:00,70.0,,Scripted,Turkish,"['Drama', 'History']",Running,tabii
641,2747082,https://www.tvmaze.com/episodes/2747082/love-endures-1x14-episode-14,69798,Love Endures,Episode 14,1,14,regular,2024-01-27T10:00:00+00:00,45.0,,Scripted,Chinese,['Romance'],Ended,Youku
642,2744515,https://www.tvmaze.com/episodes/2744515/sword-and-fairy-1x17-episode-17,71163,Sword and Fairy,Episode 17,1,17,regular,2024-01-27T10:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Tencent QQ
643,2744516,https://www.tvmaze.com/episodes/2744516/sword-and-fairy-1x18-episode-18,71163,Sword and Fairy,Episode 18,1,18,regular,2024-01-27T10:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Tencent QQ
644,2744132,https://www.tvmaze.com/episodes/2744132/shanghai-picked-flowers-1x29-episode-29,73952,Shanghai Picked Flowers,Episode 29,1,29,regular,2024-01-27T10:00:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,Tencent QQ
645,2744133,https://www.tvmaze.com/episodes/2744133/shanghai-picked-flowers-1x30-episode-30,73952,Shanghai Picked Flowers,Episode 30,1,30,regular,2024-01-27T10:00:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,Tencent QQ
646,2736023,https://www.tvmaze.com/episodes/2736023/hver-gang-vi-motes-14x09-william-kristoffersen-del-1,11502,Hver gang vi møtes,William Kristoffersen - del 1,14,9,regular,2024-01-27T11:00:00+00:00,42.0,,Reality,Norwegian,['Music'],To Be Determined,TV 2 Play
647,2736024,https://www.tvmaze.com/episodes/2736024/hver-gang-vi-motes-14x10-william-kristoffersen-del-2,11502,Hver gang vi møtes,William Kristoffersen - del 2,14,10,regular,2024-01-27T11:00:00+00:00,22.0,,Reality,Norwegian,['Music'],To Be Determined,TV 2 Play
648,2859027,https://www.tvmaze.com/episodes/2859027/victor-chris-og-rob-gamer-2x01-fanget-i-en-pyramide,76834,"Victor, Chris og Rob gamer",Fanget i en pyramide!,2,1,regular,2024-01-27T11:00:00+00:00,21.0,,Reality,Norwegian,[],To Be Determined,TV 2 Play
649,2736579,https://www.tvmaze.com/episodes/2736579/scout-hero-1x32-episode-32,69806,Scout Hero,Episode 32,1,32,regular,2024-01-27T11:30:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'War']",Ended,Beijing TV
650,2752809,https://www.tvmaze.com/episodes/2752809/simons-cat-2024-01-27-this-cat-is-snowed-under-caturday-film-club,6141,Simon's Cat,This Cat is Snowed Under! Caturday Film Club,2024,2,regular,2024-01-27T12:00:00+00:00,2.0,,Animation,English,['Comedy'],Running,YouTube
